year,event,round,dataset,Driver,Team,valid_laps_n,clean_air_laps_n,lap_time_median_s,clean_air_lap_time_median_s,clean_air_lap_time_p25_s,clean_air_best5_median_s,clean_gap_s,error
2025,Belgian Grand Prix,13,fastf1,HUL,Kick Sauber,32.0,15.0,108.03649999999999,107.946,106.87450000000001,105.868,2.0,
2025,Belgian Grand Prix,13,fastf1,LAW,Racing Bulls,36.0,30.0,107.469,107.322,107.02625,106.761,2.0,
2025,Belgian Grand Prix,13,fastf1,LEC,Ferrari,36.0,35.0,106.747,106.729,106.511,106.194,2.0,
2025,Belgian Grand Prix,13,fastf1,NOR,McLaren,36.0,30.0,106.3665,106.162,105.96725,105.674,2.0,
2025,Belgian Grand Prix,13,fastf1,OCO,Haas F1 Team,36.0,32.0,107.9515,107.94149999999999,107.21425,106.923,2.0,
2025,Belgian Grand Prix,13,fastf1,PIA,McLaren,33.0,33.0,106.462,106.462,106.326,106.144,2.0,
2025,Belgian Grand Prix,13,fastf1,RUS,Mercedes,36.0,28.0,107.213,107.16,106.90050000000001,106.613,2.0,
2025,Belgian Grand Prix,13,fastf1,SAI,Williams,33.0,16.0,108.431,106.8015,106.58500000000001,106.487,2.0,
2025,Belgian Grand Prix,13,fastf1,STR,Aston Martin,36.0,22.0,108.0035,107.589,107.417,107.294,2.0,
2025,Belgian Grand Prix,13,fastf1,TSU,Red Bull Racing,35.0,3.0,108.004,108.733,108.27799999999999,,2.0,
2025,Belgian Grand Prix,13,fastf1,VER,Red Bull Racing,36.0,16.0,106.70249999999999,106.648,106.60025,106.523,2.0,
2025,Hungarian Grand Prix,14,fastf1,ALB,Williams,61.0,34.0,82.646,82.1575,81.3295,81.04,2.0,
2025,Hungarian Grand Prix,14,fastf1,ALO,Aston Martin,65.0,61.0,82.384,82.219,80.885,80.324,2.0,
2025,Hungarian Grand Prix,14,fastf1,ANT,Mercedes,64.0,26.0,82.4465,81.2005,81.02775,80.817,2.0,
2025,Hungarian Grand Prix,14,fastf1,BEA,Haas F1 Team,42.0,30.0,83.61449999999999,83.7105,82.53025,82.247,2.0,
2025,Hungarian Grand Prix,14,fastf1,BOR,Kick Sauber,63.0,41.0,82.871,82.857,80.95,80.743,2.0,
2025,Hungarian Grand Prix,14,fastf1,COL,Alpine,54.0,31.0,82.072,81.794,81.574,81.419,2.0,
2025,Hungarian Grand Prix,14,fastf1,GAS,Alpine,64.0,16.0,83.3945,83.3945,81.7825,81.693,2.0,
2025,Hungarian Grand Prix,14,fastf1,HAD,Racing Bulls,63.0,7.0,82.46,81.696,81.166,81.39,2.0,
2025,Hungarian Grand Prix,14,fastf1,HAM,Ferrari,64.0,16.0,83.06049999999999,82.079,80.3655,80.201,2.0,
2025,Hungarian Grand Prix,14,fastf1,HUL,Kick Sauber,61.0,30.0,82.379,82.2735,81.28675,80.683,2.0,
2025,Hungarian Grand Prix,14,fastf1,LAW,Racing Bulls,63.0,20.0,83.02,81.138,80.87299999999999,80.616,2.0,
2025,Hungarian Grand Prix,14,fastf1,LEC,Ferrari,62.0,61.0,81.622,81.615,81.167,80.56,2.0,
2025,Hungarian Grand Prix,14,fastf1,NOR,McLaren,64.0,47.0,80.7995,80.63,80.3295,80.005,2.0,
2025,Hungarian Grand Prix,14,fastf1,OCO,Haas F1 Team,64.0,26.0,83.00200000000001,82.499,82.20125,82.083,2.0,
2025,Hungarian Grand Prix,14,fastf1,PIA,McLaren,62.0,35.0,81.128,81.153,79.691,79.444,2.0,
2025,Hungarian Grand Prix,14,fastf1,RUS,Mercedes,59.0,44.0,81.421,81.3275,80.2585,79.874,2.0,
2025,Hungarian Grand Prix,14,fastf1,SAI,Williams,61.0,23.0,82.741,82.44,82.061,80.613,2.0,
2025,Hungarian Grand Prix,14,fastf1,STR,Aston Martin,63.0,42.0,82.878,81.243,80.87525,80.726,2.0,
2025,Hungarian Grand Prix,14,fastf1,TSU,Red Bull Racing,60.0,34.0,82.644,81.9325,81.52875,81.3,2.0,
2025,Hungarian Grand Prix,14,fastf1,VER,Red Bull Racing,60.0,20.0,81.93450000000001,81.924,81.74125000000001,81.635,2.0,
2025,Dutch Grand Prix,15,fastf1,ALB,Williams,50.0,32.0,75.727,75.792,75.59675,75.384,2.0,
2025,Dutch Grand Prix,15,fastf1,ALO,Aston Martin,45.0,5.0,76.2,74.588,74.344,74.588,2.0,
2025,Dutch Grand Prix,15,fastf1,ANT,Mercedes,50.0,14.0,75.1775,75.0335,74.90025,74.867,2.0,
2025,Dutch Grand Prix,15,fastf1,BEA,Haas F1 Team,51.0,3.0,76.492,74.473,74.279,,2.0,
2025,Dutch Grand Prix,15,fastf1,BOR,Kick Sauber,44.0,1.0,76.982,76.063,76.063,,2.0,
2025,Dutch Grand Prix,15,fastf1,COL,Alpine,44.0,1.0,76.56700000000001,73.854,73.854,,2.0,
2025,Dutch Grand Prix,15,fastf1,GAS,Alpine,50.0,12.0,76.6465,76.795,75.862,75.718,2.0,
2025,Dutch Grand Prix,15,fastf1,HAD,Racing Bulls,52.0,20.0,75.1215,75.733,75.07525,74.932,2.0,
2025,Dutch Grand Prix,15,fastf1,HAM,Ferrari,20.0,0.0,76.275,,,,2.0,
2025,Dutch Grand Prix,15,fastf1,HUL,Kick Sauber,47.0,9.0,76.66,76.241,75.622,75.622,2.0,
2025,Dutch Grand Prix,15,fastf1,LAW,Racing Bulls,45.0,35.0,75.958,75.917,75.73349999999999,74.043,2.0,
2025,Dutch Grand Prix,15,fastf1,LEC,Ferrari,40.0,11.0,75.43350000000001,75.11,75.06700000000001,75.063,2.0,
2025,Dutch Grand Prix,15,fastf1,NOR,McLaren,48.0,15.0,74.79400000000001,75.226,75.02850000000001,74.945,2.0,
2025,Dutch Grand Prix,15,fastf1,OCO,Haas F1 Team,51.0,16.0,76.673,76.646,76.4605,76.422,2.0,
2025,Dutch Grand Prix,15,fastf1,PIA,McLaren,52.0,52.0,74.78049999999999,74.78049999999999,74.08975,72.583,2.0,
2025,Dutch Grand Prix,15,fastf1,RUS,Mercedes,51.0,33.0,75.718,75.777,75.42,73.907,2.0,
2025,Dutch Grand Prix,15,fastf1,SAI,Williams,47.0,26.0,76.167,75.906,75.69825,75.095,2.0,
2025,Dutch Grand Prix,15,fastf1,STR,Aston Martin,48.0,28.0,76.1565,76.1565,75.94175,75.716,2.0,
2025,Dutch Grand Prix,15,fastf1,TSU,Red Bull Racing,47.0,7.0,76.515,76.974,76.87549999999999,76.957,2.0,
2025,Dutch Grand Prix,15,fastf1,VER,Red Bull Racing,52.0,40.0,75.011,75.01849999999999,74.839,73.298,2.0,
2025,Italian Grand Prix,16,fastf1,ALB,Williams,47.0,23.0,83.723,82.693,82.0895,81.745,2.0,
2025,Italian Grand Prix,16,fastf1,ALO,Aston Martin,18.0,1.0,84.4725,83.757,83.757,,2.0,
2025,Italian Grand Prix,16,fastf1,ANT,Mercedes,47.0,24.0,83.671,82.656,82.243,82.108,2.0,
2025,Italian Grand Prix,16,fastf1,BEA,Haas F1 Team,46.0,25.0,83.277,82.709,82.403,82.128,2.0,
2025,Italian Grand Prix,16,fastf1,BOR,Kick Sauber,47.0,31.0,83.243,82.981,82.5735,82.32,2.0,
2025,Italian Grand Prix,16,fastf1,COL,Alpine,44.0,30.0,84.32650000000001,84.1395,82.95375,82.622,2.0,
2025,Italian Grand Prix,16,fastf1,GAS,Alpine,46.0,20.0,84.12899999999999,83.7115,83.11224999999999,82.81,2.0,
2025,Italian Grand Prix,16,fastf1,HAD,Racing Bulls,47.0,22.0,83.844,82.55850000000001,82.31575000000001,82.215,2.0,
2025,Italian Grand Prix,16,fastf1,HAM,Ferrari,46.0,33.0,83.429,83.044,81.898,81.657,2.0,
2025,Italian Grand Prix,16,fastf1,LAW,Racing Bulls,46.0,9.0,83.7585,83.877,83.821,83.821,2.0,
2025,Italian Grand Prix,16,fastf1,LEC,Ferrari,47.0,41.0,83.111,83.093,82.035,81.586,2.0,
2025,Italian Grand Prix,16,fastf1,NOR,McLaren,47.0,43.0,82.965,82.904,82.643,81.154,2.0,
2025,Italian Grand Prix,16,fastf1,OCO,Haas F1 Team,47.0,18.0,83.916,83.3805,83.127,83.064,2.0,
2025,Italian Grand Prix,16,fastf1,PIA,McLaren,46.0,40.0,82.938,82.938,82.5715,82.232,2.0,
2025,Italian Grand Prix,16,fastf1,RUS,Mercedes,46.0,26.0,83.1395,82.326,81.96975,81.888,2.0,
2025,Italian Grand Prix,16,fastf1,SAI,Williams,47.0,7.0,83.827,83.837,83.8205,83.827,2.0,
2025,Italian Grand Prix,16,fastf1,STR,Aston Martin,46.0,4.0,83.959,83.1445,83.093,,2.0,
2025,Italian Grand Prix,16,fastf1,TSU,Red Bull Racing,45.0,26.0,83.793,83.30850000000001,83.03975,82.83,2.0,
2025,Italian Grand Prix,16,fastf1,VER,Red Bull Racing,43.0,41.0,82.919,82.919,82.727,81.316,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,ALB,Williams,39.0,14.0,105.559,105.46600000000001,105.28425,104.602,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,ALO,Aston Martin,39.0,18.0,106.416,106.31450000000001,105.697,105.487,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,ANT,Mercedes,41.0,16.0,105.069,105.10900000000001,104.87375,104.823,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,BEA,Haas F1 Team,40.0,15.0,105.92599999999999,104.816,104.645,104.612,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,BOR,Kick Sauber,39.0,29.0,106.295,106.295,105.238,105.101,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,COL,Alpine,38.0,36.0,106.77000000000001,106.7295,106.48675,106.158,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,GAS,Alpine,39.0,17.0,107.211,107.129,106.841,106.716,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,HAD,Racing Bulls,40.0,36.0,105.4785,104.88300000000001,104.4735,104.176,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,HAM,Ferrari,38.0,21.0,105.832,105.856,105.544,104.252,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,HUL,Kick Sauber,39.0,11.0,107.082,104.647,104.525,104.478,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,LAW,Racing Bulls,39.0,33.0,105.483,105.297,104.933,104.763,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,LEC,Ferrari,40.0,8.0,105.48150000000001,104.729,104.69924999999999,104.722,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,NOR,McLaren,40.0,6.0,105.4705,105.492,105.429,105.459,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,OCO,Haas F1 Team,43.0,18.0,107.035,105.902,105.58574999999999,105.563,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,RUS,Mercedes,39.0,30.0,105.247,104.9255,104.3395,103.919,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,SAI,Williams,39.0,36.0,105.23,105.205,104.65925,104.158,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,STR,Aston Martin,38.0,29.0,106.9915,106.75,105.676,105.394,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,TSU,Red Bull Racing,39.0,24.0,105.548,105.8115,105.394,105.141,2.0,
2025,Azerbaijan Grand Prix,17,fastf1,VER,Red Bull Racing,39.0,39.0,104.95,104.95,104.70150000000001,103.423,2.0,
2025,Singapore Grand Prix,18,fastf1,ALB,Williams,54.0,19.0,98.4575,98.36,98.032,97.831,2.0,
2025,Singapore Grand Prix,18,fastf1,ALO,Aston Martin,55.0,43.0,97.829,97.839,96.429,95.942,2.0,
2025,Singapore Grand Prix,18,fastf1,ANT,Mercedes,52.0,16.0,96.8885,96.863,96.54,96.394,2.0,
2025,Singapore Grand Prix,18,fastf1,BEA,Haas F1 Team,54.0,20.0,98.206,96.564,96.25375,96.228,2.0,
2025,Singapore Grand Prix,18,fastf1,BOR,Kick Sauber,52.0,20.0,98.604,97.858,97.36775,97.237,2.0,
2025,Singapore Grand Prix,18,fastf1,COL,Alpine,52.0,30.0,98.584,98.2925,97.92675,97.433,2.0,
2025,Singapore Grand Prix,18,fastf1,GAS,Alpine,51.0,18.0,98.623,98.569,97.0335,96.878,2.0,
2025,Singapore Grand Prix,18,fastf1,HAD,Racing Bulls,50.0,36.0,98.3075,97.9465,97.7175,97.068,2.0,
2025,Singapore Grand Prix,18,fastf1,HAM,Ferrari,49.0,29.0,96.429,96.159,96.01,94.659,2.0,
2025,Singapore Grand Prix,18,fastf1,HUL,Kick Sauber,46.0,17.0,98.4075,95.575,95.521,95.461,2.0,
2025,Singapore Grand Prix,18,fastf1,LAW,Racing Bulls,53.0,35.0,98.554,98.678,98.362,97.829,2.0,
2025,Singapore Grand Prix,18,fastf1,LEC,Ferrari,51.0,44.0,97.043,96.8115,96.40549999999999,96.168,2.0,
2025,Singapore Grand Prix,18,fastf1,NOR,McLaren,54.0,18.0,96.654,96.632,95.732,95.697,2.0,
2025,Singapore Grand Prix,18,fastf1,OCO,Haas F1 Team,53.0,16.0,98.579,98.51849999999999,98.4095,98.332,2.0,
2025,Singapore Grand Prix,18,fastf1,PIA,McLaren,55.0,54.0,96.609,96.655,95.8705,95.535,2.0,
2025,Singapore Grand Prix,18,fastf1,RUS,Mercedes,53.0,53.0,96.455,96.455,96.133,95.843,2.0,
2025,Singapore Grand Prix,18,fastf1,SAI,Williams,54.0,28.0,98.4385,98.32,97.86449999999999,95.207,2.0,
2025,Singapore Grand Prix,18,fastf1,STR,Aston Martin,54.0,22.0,98.6265,98.6265,97.3955,96.053,2.0,
2025,Singapore Grand Prix,18,fastf1,TSU,Red Bull Racing,54.0,19.0,98.321,97.076,96.943,96.852,2.0,
2025,Singapore Grand Prix,18,fastf1,VER,Red Bull Racing,54.0,54.0,96.3895,96.3895,96.068,95.684,2.0,
2025,United States Grand Prix,19,fastf1,ALB,Williams,45.0,22.0,100.155,100.161,99.39725,98.65,2.0,
2025,United States Grand Prix,19,fastf1,ALO,Aston Martin,47.0,42.0,100.43,100.06200000000001,99.51575,98.894,2.0,
2025,United States Grand Prix,19,fastf1,ANT,Mercedes,47.0,17.0,99.88,99.349,98.944,98.939,2.0,
2025,United States Grand Prix,19,fastf1,BEA,Haas F1 Team,46.0,24.0,100.20949999999999,99.8805,99.45599999999999,99.409,2.0,
2025,United States Grand Prix,19,fastf1,BOR,Kick Sauber,42.0,11.0,100.5865,100.33,100.10849999999999,100.053,2.0,
2025,United States Grand Prix,19,fastf1,COL,Alpine,44.0,29.0,101.09049999999999,101.054,99.892,99.625,2.0,
2025,United States Grand Prix,19,fastf1,GAS,Alpine,46.0,26.0,101.1155,100.769,100.451,100.001,2.0,
2025,United States Grand Prix,19,fastf1,HAD,Racing Bulls,46.0,23.0,100.757,99.741,99.4035,98.957,2.0,
2025,United States Grand Prix,19,fastf1,HAM,Ferrari,44.0,31.0,99.6665,99.149,98.715,98.477,2.0,
2025,United States Grand Prix,19,fastf1,HUL,Kick Sauber,48.0,42.0,100.2925,100.1325,99.535,98.857,2.0,
2025,United States Grand Prix,19,fastf1,LAW,Racing Bulls,47.0,23.0,100.789,101.079,100.7975,99.14,2.0,
2025,United States Grand Prix,19,fastf1,LEC,Ferrari,46.0,40.0,99.27,99.25,98.649,98.339,2.0,
2025,United States Grand Prix,19,fastf1,NOR,McLaren,46.0,22.0,99.55250000000001,99.4425,98.5145,98.146,2.0,
2025,United States Grand Prix,19,fastf1,OCO,Haas F1 Team,47.0,27.0,99.903,99.715,99.579,99.444,2.0,
2025,United States Grand Prix,19,fastf1,PIA,McLaren,46.0,42.0,99.51050000000001,99.2295,98.79575,98.643,2.0,
2025,United States Grand Prix,19,fastf1,RUS,Mercedes,48.0,31.0,100.14500000000001,98.938,98.814,98.53,2.0,
2025,United States Grand Prix,19,fastf1,SAI,Williams,3.0,0.0,100.638,,,,2.0,
2025,United States Grand Prix,19,fastf1,STR,Aston Martin,47.0,8.0,100.165,101.071,100.86275,100.882,2.0,
2025,United States Grand Prix,19,fastf1,TSU,Red Bull Racing,47.0,44.0,99.945,99.8215,99.46025,98.872,2.0,
2025,United States Grand Prix,19,fastf1,VER,Red Bull Racing,46.0,46.0,99.4455,99.4455,98.52625,98.192,2.0,
2025,Mexico City Grand Prix,20,fastf1,ALB,Williams,58.0,48.0,83.617,83.5455,81.7645,80.936,2.0,
2025,Mexico City Grand Prix,20,fastf1,ALO,Aston Martin,26.0,11.0,83.7675,82.786,82.58,82.576,2.0,
2025,Mexico City Grand Prix,20,fastf1,ANT,Mercedes,56.0,16.0,82.429,80.974,80.87375,80.869,2.0,
2025,Mexico City Grand Prix,20,fastf1,BEA,Haas F1 Team,58.0,53.0,82.45349999999999,82.393,81.274,80.821,2.0,
2025,Mexico City Grand Prix,20,fastf1,BOR,Kick Sauber,60.0,19.0,83.32749999999999,83.326,81.90450000000001,81.471,2.0,
2025,Mexico City Grand Prix,20,fastf1,COL,Alpine,59.0,54.0,84.323,84.297,81.91975,81.617,2.0,
2025,Mexico City Grand Prix,20,fastf1,GAS,Alpine,57.0,53.0,83.228,83.014,82.663,82.467,2.0,
2025,Mexico City Grand Prix,20,fastf1,HAD,Racing Bulls,58.0,41.0,83.01650000000001,82.631,82.12,81.954,2.0,
2025,Mexico City Grand Prix,20,fastf1,HAM,Ferrari,57.0,45.0,82.3,82.363,81.896,81.067,2.0,
2025,Mexico City Grand Prix,20,fastf1,HUL,Kick Sauber,20.0,14.0,84.20599999999999,84.22999999999999,83.9125,83.656,2.0,
2025,Mexico City Grand Prix,20,fastf1,LEC,Ferrari,61.0,59.0,82.235,82.235,81.91900000000001,81.683,2.0,
2025,Mexico City Grand Prix,20,fastf1,NOR,McLaren,62.0,62.0,82.03049999999999,82.03049999999999,81.525,81.096,2.0,
2025,Mexico City Grand Prix,20,fastf1,OCO,Haas F1 Team,59.0,34.0,82.663,82.378,82.17175,82.11,2.0,
2025,Mexico City Grand Prix,20,fastf1,PIA,McLaren,58.0,10.0,82.311,80.72399999999999,80.5355,80.507,2.0,
2025,Mexico City Grand Prix,20,fastf1,RUS,Mercedes,55.0,13.0,82.385,82.385,82.25,82.191,2.0,
2025,Mexico City Grand Prix,20,fastf1,SAI,Williams,52.0,27.0,82.71199999999999,82.569,81.6045,80.984,2.0,
2025,Mexico City Grand Prix,20,fastf1,STR,Aston Martin,56.0,40.0,82.588,82.261,82.0475,81.673,2.0,
2025,Mexico City Grand Prix,20,fastf1,TSU,Red Bull Racing,58.0,48.0,82.61349999999999,82.273,81.9125,81.672,2.0,
2025,Mexico City Grand Prix,20,fastf1,VER,Red Bull Racing,61.0,38.0,82.787,81.434,81.26625,81.174,2.0,
2025,São Paulo Grand Prix,21,fastf1,ALB,Williams,52.0,27.0,75.162,75.626,74.82,73.329,2.0,
2025,São Paulo Grand Prix,21,fastf1,ALO,Aston Martin,56.0,35.0,74.6665,74.374,74.11449999999999,73.906,2.0,
2025,São Paulo Grand Prix,21,fastf1,ANT,Mercedes,56.0,46.0,74.3385,74.0275,73.616,73.307,2.0,
2025,São Paulo Grand Prix,21,fastf1,BEA,Haas F1 Team,53.0,32.0,74.39,74.26499999999999,73.984,73.777,2.0,
2025,São Paulo Grand Prix,21,fastf1,COL,Alpine,54.0,19.0,74.5975,74.622,74.12899999999999,74.044,2.0,
2025,São Paulo Grand Prix,21,fastf1,GAS,Alpine,55.0,1.0,74.78,73.736,73.736,,2.0,
2025,São Paulo Grand Prix,21,fastf1,HAD,Racing Bulls,55.0,31.0,74.755,74.715,74.4085,74.22,2.0,
2025,São Paulo Grand Prix,21,fastf1,HAM,Ferrari,21.0,15.0,75.606,75.58,75.078,74.473,2.0,
2025,São Paulo Grand Prix,21,fastf1,HUL,Kick Sauber,56.0,16.0,75.1445,74.68350000000001,74.5975,74.526,2.0,
2025,São Paulo Grand Prix,21,fastf1,LAW,Racing Bulls,56.0,31.0,75.28550000000001,75.266,74.93799999999999,74.599,2.0,
2025,São Paulo Grand Prix,21,fastf1,NOR,McLaren,55.0,55.0,74.357,74.357,73.5815,73.211,2.0,
2025,São Paulo Grand Prix,21,fastf1,OCO,Haas F1 Team,54.0,43.0,75.1035,75.11,73.9805,73.745,2.0,
2025,São Paulo Grand Prix,21,fastf1,PIA,McLaren,54.0,43.0,74.0735,74.87,73.388,73.015,2.0,
2025,São Paulo Grand Prix,21,fastf1,RUS,Mercedes,54.0,53.0,74.1285,74.049,73.755,73.415,2.0,
2025,São Paulo Grand Prix,21,fastf1,SAI,Williams,54.0,18.0,74.932,74.695,74.4895,74.416,2.0,
2025,São Paulo Grand Prix,21,fastf1,STR,Aston Martin,54.0,23.0,74.834,74.832,73.68549999999999,73.42,2.0,
2025,São Paulo Grand Prix,21,fastf1,TSU,Red Bull Racing,55.0,33.0,74.929,74.047,73.846,73.631,2.0,
2025,São Paulo Grand Prix,21,fastf1,VER,Red Bull Racing,55.0,31.0,73.844,73.848,73.622,73.216,2.0,
2025,Las Vegas Grand Prix,22,fastf1,ALB,Williams,25.0,12.0,96.182,95.6485,95.562,95.484,2.0,
2025,Las Vegas Grand Prix,22,fastf1,ALO,Aston Martin,41.0,15.0,96.938,96.726,96.37950000000001,96.291,2.0,
2025,Las Vegas Grand Prix,22,fastf1,ANT,Mercedes,44.0,33.0,95.577,95.433,94.629,94.228,2.0,
2025,Las Vegas Grand Prix,22,fastf1,BEA,Haas F1 Team,41.0,26.0,96.453,96.0185,95.53375,95.333,2.0,
2025,Las Vegas Grand Prix,22,fastf1,COL,Alpine,39.0,32.0,96.946,96.4885,96.066,95.861,2.0,
2025,Las Vegas Grand Prix,22,fastf1,GAS,Alpine,44.0,32.0,96.995,96.971,96.44075,95.934,2.0,
2025,Las Vegas Grand Prix,22,fastf1,HAD,Racing Bulls,41.0,32.0,95.573,95.3595,95.063,94.876,2.0,
2025,Las Vegas Grand Prix,22,fastf1,HAM,Ferrari,41.0,20.0,95.903,95.2485,95.08024999999999,94.773,2.0,
2025,Las Vegas Grand Prix,22,fastf1,HUL,Kick Sauber,41.0,31.0,96.108,95.229,94.8435,94.713,2.0,
2025,Las Vegas Grand Prix,22,fastf1,LAW,Racing Bulls,39.0,12.0,96.82,95.5895,95.19175,95.077,2.0,
2025,Las Vegas Grand Prix,22,fastf1,LEC,Ferrari,40.0,18.0,95.04599999999999,96.299,95.024,94.947,2.0,
2025,Las Vegas Grand Prix,22,fastf1,NOR,McLaren,41.0,36.0,95.603,95.61349999999999,94.4365,94.179,2.0,
2025,Las Vegas Grand Prix,22,fastf1,OCO,Haas F1 Team,40.0,17.0,95.8755,95.343,95.332,95.261,2.0,
2025,Las Vegas Grand Prix,22,fastf1,PIA,McLaren,41.0,8.0,95.138,95.278,95.02375,95.074,2.0,
2025,Las Vegas Grand Prix,22,fastf1,RUS,Mercedes,40.0,24.0,95.465,95.342,95.25425,95.07,2.0,
2025,Las Vegas Grand Prix,22,fastf1,SAI,Williams,39.0,33.0,95.289,95.153,94.746,94.637,2.0,
2025,Las Vegas Grand Prix,22,fastf1,TSU,Red Bull Racing,41.0,27.0,96.298,95.88,95.59,95.187,2.0,
2025,Las Vegas Grand Prix,22,fastf1,VER,Red Bull Racing,41.0,41.0,95.098,95.098,94.192,94.017,2.0,
2025,Qatar Grand Prix,23,fastf1,ALB,Williams,47.0,15.0,87.123,85.03,84.6485,84.584,2.0,
2025,Qatar Grand Prix,23,fastf1,ALO,Aston Martin,47.0,36.0,86.052,85.92949999999999,84.80799999999999,84.151,2.0,
2025,Qatar Grand Prix,23,fastf1,ANT,Mercedes,44.0,22.0,86.3075,84.4225,84.30975000000001,84.122,2.0,
2025,Qatar Grand Prix,23,fastf1,BEA,Haas F1 Team,29.0,0.0,87.506,,,,2.0,
2025,Qatar Grand Prix,23,fastf1,BOR,Kick Sauber,47.0,26.0,87.179,85.943,85.74325,85.673,2.0,
2025,Qatar Grand Prix,23,fastf1,COL,Alpine,45.0,21.0,87.358,85.911,85.839,85.745,2.0,
2025,Qatar Grand Prix,23,fastf1,GAS,Alpine,45.0,16.0,87.372,85.63550000000001,85.5475,85.483,2.0,
2025,Qatar Grand Prix,23,fastf1,HAD,Racing Bulls,44.0,17.0,86.5755,84.724,84.423,84.334,2.0,
2025,Qatar Grand Prix,23,fastf1,HAM,Ferrari,47.0,14.0,87.098,85.643,85.36,85.223,2.0,
2025,Qatar Grand Prix,23,fastf1,HUL,Kick Sauber,4.0,0.0,88.28399999999999,,,,2.0,
2025,Qatar Grand Prix,23,fastf1,LAW,Racing Bulls,47.0,9.0,86.816,84.149,84.128,84.128,2.0,
2025,Qatar Grand Prix,23,fastf1,LEC,Ferrari,47.0,8.0,86.915,85.1995,85.06425,85.109,2.0,
2025,Qatar Grand Prix,23,fastf1,NOR,McLaren,40.0,25.0,85.0055,85.065,84.913,84.631,2.0,
2025,Qatar Grand Prix,23,fastf1,OCO,Haas F1 Team,45.0,3.0,87.406,85.548,85.54599999999999,,2.0,
2025,Qatar Grand Prix,23,fastf1,PIA,McLaren,44.0,40.0,84.8685,84.6755,83.80324999999999,83.248,2.0,
2025,Qatar Grand Prix,23,fastf1,RUS,Mercedes,47.0,4.0,86.633,84.511,83.2715,,2.0,
2025,Qatar Grand Prix,23,fastf1,SAI,Williams,47.0,41.0,86.165,84.854,84.485,84.085,2.0,
2025,Qatar Grand Prix,23,fastf1,STR,Aston Martin,38.0,23.0,86.35849999999999,85.669,85.4785,85.228,2.0,
2025,Qatar Grand Prix,23,fastf1,TSU,Red Bull Racing,47.0,0.0,86.974,,,,2.0,
2025,Qatar Grand Prix,23,fastf1,VER,Red Bull Racing,47.0,42.0,85.359,85.45400000000001,84.5235,83.665,2.0,
2025,Abu Dhabi Grand Prix,24,fastf1,ALB,Williams,50.0,17.0,89.7575,88.752,88.507,88.411,2.0,
2025,Abu Dhabi Grand Prix,24,fastf1,ALO,Aston Martin,53.0,35.0,89.836,89.751,89.125,88.514,2.0,
2025,Abu Dhabi Grand Prix,24,fastf1,ANT,Mercedes,53.0,9.0,90.088,88.319,88.174,88.174,2.0,
2025,Abu Dhabi Grand Prix,24,fastf1,BEA,Haas F1 Team,53.0,4.0,89.763,89.69800000000001,89.42775,,2.0,
2025,Abu Dhabi Grand Prix,24,fastf1,BOR,Kick Sauber,53.0,9.0,90.056,89.609,89.253,89.253,2.0,
2025,Abu Dhabi Grand Prix,24,fastf1,COL,Alpine,47.0,36.0,89.839,89.66300000000001,88.56025,88.103,2.0,
2025,Abu Dhabi Grand Prix,24,fastf1,GAS,Alpine,49.0,39.0,89.908,89.715,88.668,88.047,2.0,
2025,Abu Dhabi Grand Prix,24,fastf1,HAD,Racing Bulls,52.0,24.0,90.112,89.874,89.52025,89.415,2.0,
2025,Abu Dhabi Grand Prix,24,fastf1,HAM,Ferrari,49.0,7.0,89.299,89.276,89.022,89.022,2.0,
2025,Abu Dhabi Grand Prix,24,fastf1,HUL,Kick Sauber,50.0,3.0,89.606,88.107,87.57849999999999,,2.0,
2025,Abu Dhabi Grand Prix,24,fastf1,LAW,Racing Bulls,51.0,30.0,89.616,89.364,89.16575,88.99,2.0,
2025,Abu Dhabi Grand Prix,24,fastf1,LEC,Ferrari,50.0,30.0,88.462,88.18299999999999,87.227,86.847,2.0,
2025,Abu Dhabi Grand Prix,24,fastf1,NOR,McLaren,47.0,37.0,88.153,88.066,87.144,86.867,2.0,
2025,Abu Dhabi Grand Prix,24,fastf1,OCO,Haas F1 Team,53.0,11.0,89.661,89.232,88.7345,88.719,2.0,
2025,Abu Dhabi Grand Prix,24,fastf1,PIA,McLaren,53.0,44.0,89.261,89.1125,87.77850000000001,86.994,2.0,
